sentid	sentpos	word	num_responses	responses_exist
236	1	I		False
236	2	ask		False
236	3	that		False
236	4	my		False
236	5	people		False
236	6	be		False
236	7	allowed		False
236	8	to		False
236	9	stay		False
236	10	behind		False
236	11	and		False
236	12	tend		False
236	13	to		False
236	14	the		False
236	15	wounded.		False
237	1	I		False
237	2	haven't		False
237	3	lost		False
237	4	a		False
237	5	single		False
237	6	man		False
237	7	though		False
237	8	they're		False
237	9	hardly		False
237	10	in		False
237	11	a		False
237	12	fit		False
237	13	state		False
237	14	to		False
237	15	fight.		False
238	1	I	0.0	True
238	2	know	80.0	True
238	3	Richard	80.0	True
238	4	drinks	78.0	True
238	5	a	80.0	True
238	6	little	78.0	True
238	7	too	80.0	True
238	8	much	78.0	True
238	9	and	80.0	True
238	10	has	80.0	True
238	11	a	80.0	True
238	12	bit	80.0	True
238	13	of	79.0	True
238	14	a	80.0	True
238	15	temper.	79.0	True
239	1	I		False
239	2	remember		False
239	3	an		False
239	4	agent		False
239	5	with		False
239	6	no		False
239	7	arms		False
239	8	who		False
239	9	could		False
239	10	kill		False
239	11	a		False
239	12	man		False
239	13	with		False
239	14	his		False
239	15	teeth.		False
240	1	If	0.0	True
240	2	this	79.0	True
240	3	were	76.0	True
240	4	a	79.0	True
240	5	movie	78.0	True
240	6	instead	79.0	True
240	7	of	79.0	True
240	8	a	76.0	True
240	9	book	80.0	True
240	10	this	76.0	True
240	11	would	80.0	True
240	12	be	80.0	True
240	13	a	79.0	True
240	14	good	78.0	True
240	15	bit.	79.0	True
241	1	If		False
241	2	you		False
241	3	haven't		False
241	4	seen		False
241	5	it		False
241	6	yet		False
241	7	all		False
241	8	that		False
241	9	means		False
241	10	is		False
241	11	you		False
241	12	aren't		False
241	13	looking		False
241	14	hard		False
241	15	enough.		False
242	1	Kevin		False
242	2	had		False
242	3	struck		False
242	4	the		False
242	5	belt		False
242	6	across		False
242	7	his		False
242	8	legs		False
242	9	and		False
242	10	hit		False
242	11	his		False
242	12	fingers		False
242	13	in		False
242	14	the		False
242	15	process.		False
243	1	Hugh		False
243	2	got		False
243	3	up		False
243	4	and		False
243	5	picked		False
243	6	up		False
243	7	the		False
243	8	bucket		False
243	9	and		False
243	10	placed		False
243	11	it		False
243	12	back		False
243	13	on		False
243	14	the		False
243	15	floor.		False
244	1	Ian		False
244	2	sighed		False
244	3	when		False
244	4	Howard		False
244	5	handed		False
244	6	him		False
244	7	the		False
244	8	brush		False
244	9	and		False
244	10	sent		False
244	11	him		False
244	12	out		False
244	13	to		False
244	14	the		False
244	15	yard.		False
245	1	James	0.0	True
245	2	was	78.0	True
245	3	only	79.0	True
245	4	in	79.0	True
245	5	the	78.0	True
245	6	cell	78.0	True
245	7	for	79.0	True
245	8	an	79.0	True
245	9	hour	80.0	True
245	10	but	80.0	True
245	11	it	78.0	True
245	12	felt	79.0	True
245	13	like	79.0	True
245	14	a	79.0	True
245	15	week.	76.0	True
246	1	Somehow		False
246	2	Jason		False
246	3	just		False
246	4	kept		False
246	5	quiet		False
246	6	and		False
246	7	did		False
246	8	as		False
246	9	they		False
246	10	told		False
246	11	him		False
246	12	without		False
246	13	any		False
246	14	smart		False
246	15	comments.		False
247	1	That		False
247	2	night		False
247	3	he		False
247	4	had		False
247	5	never		False
247	6	felt		False
247	7	so		False
247	8	scared		False
247	9	since		False
247	10	he		False
247	11	had		False
247	12	been		False
247	13	sent		False
247	14	to		False
247	15	prison.		False
248	1	To		False
248	2	his		False
248	3	mum		False
248	4	and		False
248	5	dad		False
248	6	he		False
248	7	was		False
248	8	just		False
248	9	another		False
248	10	mouth		False
248	11	they		False
248	12	couldn't		False
248	13	afford		False
248	14	to		False
248	15	feed.		False
249	1	A		False
249	2	smart		False
249	3	efficient		False
249	4	looking		False
249	5	girl		False
249	6	in		False
249	7	a		False
249	8	military		False
249	9	uniform		False
249	10	sat		False
249	11	behind		False
249	12	a		False
249	13	desk		False
249	14	reading		False
249	15	Heat		False
249	16	magazine.		False
250	1	Jane		False
250	2	had		False
250	3	worn		False
250	4	a		False
250	5	suit		False
250	6	in		False
250	7	the		False
250	8	belief		False
250	9	that		False
250	10	it		False
250	11	might		False
250	12	make		False
250	13	her		False
250	14	look		False
250	15	less		False
250	16	suspicious.		False
251	1	At		False
251	2	ground		False
251	3	level,		False
251	4	by		False
251	5	the		False
251	6	wall,		False
251	7	a		False
251	8	ditch		False
251	9	gathered		False
251	10	water		False
251	11	and		False
251	12	dead		False
251	13	rats		False
251	14	crowded		False
251	15	the		False
251	16	ground.		False
252	1	He		False
252	2	turned		False
252	3	to		False
252	4	the		False
252	5	crowd		False
252	6	who		False
252	7	stood		False
252	8	quietly		False
252	9	waiting		False
252	10	to		False
252	11	see		False
252	12	how		False
252	13	the		False
252	14	battle		False
252	15	would		False
252	16	turn.		False
253	1	He		False
253	2	walked		False
253	3	into		False
253	4	the		False
253	5	kitchen		False
253	6	a		False
253	7	while		False
253	8	after		False
253	9	dinner		False
253	10	dressed		False
253	11	in		False
253	12	his		False
253	13	best		False
253	14	jeans		False
253	15	and		False
253	16	shirt.		False
254	1	I		False
254	2	would		False
254	3	not		False
254	4	have		False
254	5	you		False
254	6	abandon		False
254	7	what		False
254	8	we		False
254	9	have		False
254	10	won		False
254	11	to		False
254	12	chase		False
254	13	after		False
254	14	that		False
254	15	woman's		False
254	16	life.		False
255	1	If		False
255	2	they		False
255	3	don't		False
255	4	approach		False
255	5	me		False
255	6	at		False
255	7	any		False
255	8	of		False
255	9	those		False
255	10	places		False
255	11	then		False
255	12	we'll		False
255	13	know		False
255	14	they		False
255	15	don't		False
255	16	care.		False
256	1	Just		False
256	2	as		False
256	3	he		False
256	4	was		False
256	5	about		False
256	6	to		False
256	7	give		False
256	8	up		False
256	9	and		False
256	10	go		False
256	11	back		False
256	12	he		False
256	13	heard		False
256	14	a		False
256	15	second		False
256	16	noise.		False
257	1	No		False
257	2	one		False
257	3	had		False
257	4	ever		False
257	5	cared		False
257	6	about		False
257	7	him		False
257	8	so		False
257	9	much		False
257	10	as		False
257	11	to		False
257	12	threaten		False
257	13	his		False
257	14	dad		False
257	15	like		False
257	16	that.		False
258	1	She		False
258	2	is		False
258	3	wearing		False
258	4	a		False
258	5	cardigan		False
258	6	over		False
258	7	a		False
258	8	purple		False
258	9	blouse		False
258	10	and		False
258	11	a		False
258	12	faded		False
258	13	old		False
258	14	red		False
258	15	cotton		False
258	16	skirt.		False
259	1	She		False
259	2	was		False
259	3	served		False
259	4	by		False
259	5	an		False
259	6	incredibly		False
259	7	striking		False
259	8	girl		False
259	9	with		False
259	10	bright		False
259	11	blue		False
259	12	hair		False
259	13	and		False
259	14	a		False
259	15	Polish		False
259	16	accent.		False
260	1	The		False
260	2	longer		False
260	3	you		False
260	4	waste		False
260	5	time		False
260	6	in		False
260	7	talk,		False
260	8	the		False
260	9	more		False
260	10	certain		False
260	11	it		False
260	12	is		False
260	13	that		False
260	14	you		False
260	15	will		False
260	16	lose.		False
261	1	They		False
261	2	followed		False
261	3	the		False
261	4	stairs		False
261	5	down		False
261	6	two		False
261	7	flights		False
261	8	and		False
261	9	walked		False
261	10	through		False
261	11	a		False
261	12	door		False
261	13	into		False
261	14	a		False
261	15	reception		False
261	16	room.		False
262	1	We		False
262	2	don't		False
262	3	even		False
262	4	need		False
262	5	to		False
262	6	build		False
262	7	the		False
262	8	boat,		False
262	9	the		False
262	10	native		False
262	11	villagers		False
262	12	have		False
262	13	plenty		False
262	14	that		False
262	15	would		False
262	16	do.		False
263	1	As		False
263	2	soon		False
263	3	as		False
263	4	they		False
263	5	taste		False
263	6	cold		False
263	7	steel		False
263	8	they'll		False
263	9	flee		False
263	10	back		False
263	11	to		False
263	12	their		False
263	13	mountains		False
263	14	as		False
263	15	they		False
263	16	did		False
263	17	before.		False
264	1	Don't		False
264	2	tell		False
264	3	me		False
264	4	any		False
264	5	more		False
264	6	about		False
264	7	the		False
264	8	crime,		False
264	9	in		False
264	10	fact,		False
264	11	don't		False
264	12	tell		False
264	13	me		False
264	14	any		False
264	15	more		False
264	16	full		False
264	17	stop.		False
265	1	He		False
265	2	sets		False
265	3	out		False
265	4	to		False
265	5	prove		False
265	6	them		False
265	7	wrong		False
265	8	by		False
265	9	holding		False
265	10	down		False
265	11	a		False
265	12	job		False
265	13	and		False
265	14	trying		False
265	15	to		False
265	16	act		False
265	17	responsible.		False
266	1	In		False
266	2	a		False
266	3	moment,		False
266	4	before		False
266	5	anyone		False
266	6	could		False
266	7	stop		False
266	8	him,		False
266	9	he		False
266	10	had		False
266	11	driven		False
266	12	his		False
266	13	sword		False
266	14	into		False
266	15	his		False
266	16	own		False
266	17	stomach.		False
267	1	Joe		False
267	2	had		False
267	3	survived		False
267	4	his		False
267	5	first		False
267	6	week		False
267	7	of		False
267	8	work		False
267	9	and		False
267	10	felt		False
267	11	good		False
267	12	to		False
267	13	have		False
267	14	money		False
267	15	in		False
267	16	his		False
267	17	pocket.		False
268	1	Keith		False
268	2	walked		False
268	3	into		False
268	4	the		False
268	5	cell		False
268	6	and		False
268	7	climbed		False
268	8	up		False
268	9	on		False
268	10	his		False
268	11	bed		False
268	12	and		False
268	13	lay		False
268	14	staring		False
268	15	at		False
268	16	the		False
268	17	ceiling.		False
269	1	Douglas		False
269	2	followed		False
269	3	his		False
269	4	father		False
269	5	to		False
269	6	his		False
269	7	office		False
269	8	and		False
269	9	Kevin		False
269	10	knew		False
269	11	from		False
269	12	looking		False
269	13	in		False
269	14	the		False
269	15	window		False
269	16	they		False
269	17	were		False
269	18	arguing.		False
270	1	He		False
270	2	had		False
270	3	lived		False
270	4	with		False
270	5	his		False
270	6	mother		False
270	7	till		False
270	8	she		False
270	9	died		False
270	10	after		False
270	11	a		False
270	12	long		False
270	13	and		False
270	14	painful		False
270	15	fight		False
270	16	with		False
270	17	lung		False
270	18	cancer.		False
271	1	He		False
271	2	had		False
271	3	to		False
271	4	get		False
271	5	himself		False
271	6	in		False
271	7	gear		False
271	8	and		False
271	9	stop		False
271	10	getting		False
271	11	into		False
271	12	trouble		False
271	13	and		False
271	14	this		False
271	15	time		False
271	16	he		False
271	17	meant		False
271	18	it.		False
272	1	He		False
272	2	had		False
272	3	walked		False
272	4	so		False
272	5	far		False
272	6	since		False
272	7	the		False
272	8	battle		False
272	9	and		False
272	10	every		False
272	11	step		False
272	12	now		False
272	13	seemed		False
272	14	to		False
272	15	him		False
272	16	like		False
272	17	a		False
272	18	year.		False
273	1	He		False
273	2	put		False
273	3	his		False
273	4	hands		False
273	5	to		False
273	6	his		False
273	7	sword		False
273	8	and		False
273	9	heard		False
273	10	the		False
273	11	song		False
273	12	rush		False
273	13	through		False
273	14	his		False
273	15	blood		False
273	16	louder		False
273	17	than		False
273	18	ever.		False
274	1	He		False
274	2	stared		False
274	3	down		False
274	4	the		False
274	5	narrow		False
274	6	pass		False
274	7	as		False
274	8	though		False
274	9	expecting		False
274	10	some		False
274	11	challenge		False
274	12	to		False
274	13	issue		False
274	14	from		False
274	15	the		False
274	16	mouth		False
274	17	of		False
274	18	it.		False
275	1	He		False
275	2	walked		False
275	3	up		False
275	4	to		False
275	5	the		False
275	6	office		False
275	7	and		False
275	8	knocked		False
275	9	on		False
275	10	the		False
275	11	door		False
275	12	waiting		False
275	13	till		False
275	14	he		False
275	15	was		False
275	16	told		False
275	17	to		False
275	18	enter.		False
276	1	I		False
276	2	didn't		False
276	3	read		False
276	4	the		False
276	5	local		False
276	6	papers		False
276	7	and		False
276	8	neither		False
276	9	did		False
276	10	my		False
276	11	parents		False
276	12	so		False
276	13	I		False
276	14	had		False
276	15	not		False
276	16	heard		False
276	17	about		False
276	18	it.		False
277	1	Luke		False
277	2	kicked		False
277	3	off		False
277	4	his		False
277	5	boots		False
277	6	and		False
277	7	shrugged		False
277	8	off		False
277	9	his		False
277	10	jacket		False
277	11	and		False
277	12	slammed		False
277	13	his		False
277	14	cap		False
277	15	down		False
277	16	on		False
277	17	the		False
277	18	hook.		False
278	1	Malcolm		False
278	2	woke		False
278	3	Lewis		False
278	4	at		False
278	5	six		False
278	6	in		False
278	7	the		False
278	8	morning		False
278	9	and		False
278	10	told		False
278	11	him		False
278	12	to		False
278	13	wear		False
278	14	his		False
278	15	worst		False
278	16	jeans		False
278	17	and		False
278	18	shirt.		False
279	1	Mark		False
279	2	stopped		False
279	3	in		False
279	4	his		False
279	5	tracks		False
279	6	on		False
279	7	the		False
279	8	way		False
279	9	to		False
279	10	the		False
279	11	table		False
279	12	and		False
279	13	stood		False
279	14	in		False
279	15	front		False
279	16	of		False
279	17	the		False
279	18	stove.		False
280	1	Martin		False
280	2	went		False
280	3	to		False
280	4	get		False
280	5	washed		False
280	6	up		False
280	7	for		False
280	8	lunch		False
280	9	then		False
280	10	spent		False
280	11	the		False
280	12	afternoon		False
280	13	working		False
280	14	on		False
280	15	the		False
280	16	extension		False
280	17	with		False
280	18	Mark.		False
281	1	The		False
281	2	driver		False
281	3	slowed		False
281	4	down,		False
281	5	pulled		False
281	6	over		False
281	7	and		False
281	8	got		False
281	9	out,		False
281	10	which		False
281	11	was		False
281	12	really		False
281	13	a		False
281	14	terrible		False
281	15	mistake		False
281	16	on		False
281	17	his		False
281	18	part.		False
282	1	The		False
282	2	people		False
282	3	need		False
282	4	a		False
282	5	champion		False
282	6	to		False
282	7	follow,		False
282	8	to		False
282	9	open		False
282	10	the		False
282	11	wall		False
282	12	in		False
282	13	battle		False
282	14	and		False
282	15	give		False
282	16	them		False
282	17	an		False
282	18	opening.		False
283	1	Whenever		False
283	2	she		False
283	3	and		False
283	4	Clark		False
283	5	had		False
283	6	tried		False
283	7	to		False
283	8	talk		False
283	9	just		False
283	10	between		False
283	11	the		False
283	12	two		False
283	13	of		False
283	14	them		False
283	15	the		False
283	16	subject		False
283	17	had		False
283	18	wandered.		False
284	1	Colin		False
284	2	and		False
284	3	Julie		False
284	4	walked		False
284	5	across		False
284	6	a		False
284	7	parade		False
284	8	ground		False
284	9	past		False
284	10	a		False
284	11	lot		False
284	12	of		False
284	13	men		False
284	14	walking		False
284	15	around		False
284	16	in		False
284	17	uniform		False
284	18	carrying		False
284	19	guns.		False
285	1	Damian		False
285	2	is		False
285	3	not		False
285	4	normally		False
285	5	a		False
285	6	man		False
285	7	of		False
285	8	action		False
285	9	so		False
285	10	now,		False
285	11	stirred		False
285	12	into		False
285	13	action,		False
285	14	he		False
285	15	looks		False
285	16	like		False
285	17	he		False
285	18	means		False
285	19	business.		False
286	1	Derek		False
286	2	reached		False
286	3	for		False
286	4	the		False
286	5	statement		False
286	6	and		False
286	7	placed		False
286	8	it		False
286	9	in		False
286	10	a		False
286	11	more		False
286	12	prominent		False
286	13	position,		False
286	14	the		False
286	15	better		False
286	16	to		False
286	17	remember		False
286	18	it		False
286	19	later.		False
287	1	Dick		False
287	2	sat		False
287	3	down		False
287	4	at		False
287	5	the		False
287	6	table		False
287	7	and		False
287	8	took		False
287	9	the		False
287	10	cup		False
287	11	of		False
287	12	tea		False
287	13	that		False
287	14	Karen		False
287	15	placed		False
287	16	in		False
287	17	front		False
287	18	of		False
287	19	him.		False
288	1	Henry		False
288	2	came		False
288	3	out		False
288	4	of		False
288	5	his		False
288	6	office		False
288	7	and		False
288	8	found		False
288	9	Neil		False
288	10	standing		False
288	11	against		False
288	12	the		False
288	13	wall		False
288	14	with		False
288	15	his		False
288	16	hands		False
288	17	in		False
288	18	his		False
288	19	pockets.		False
289	1	He		False
289	2	could		False
289	3	tell		False
289	4	by		False
289	5	the		False
289	6	look		False
289	7	of		False
289	8	him		False
289	9	and		False
289	10	his		False
289	11	actions		False
289	12	that		False
289	13	Robert		False
289	14	had		False
289	15	been		False
289	16	hitting		False
289	17	the		False
289	18	drink		False
289	19	again.		False
290	1	He		False
290	2	owned		False
290	3	the		False
290	4	garage		False
290	5	in		False
290	6	town		False
290	7	and		False
290	8	was		False
290	9	trusted		False
290	10	to		False
290	11	do		False
290	12	maintenance		False
290	13	on		False
290	14	all		False
290	15	the		False
290	16	cars		False
290	17	in		False
290	18	the		False
290	19	village.		False
291	1	Rachel		False
291	2	for		False
291	3	no		False
291	4	reason		False
291	5	at		False
291	6	all		False
291	7	dropped		False
291	8	the		False
291	9	fish		False
291	10	slice		False
291	11	on		False
291	12	the		False
291	13	floor		False
291	14	and		False
291	15	ran		False
291	16	from		False
291	17	the		False
291	18	room		False
291	19	crying.		False
292	1	I		False
292	2	am		False
292	3	a		False
292	4	man		False
292	5	of		False
292	6	the		False
292	7	dead		False
292	8	and		False
292	9	I		False
292	10	have		False
292	11	felt		False
292	12	the		False
292	13	anguish		False
292	14	of		False
292	15	those		False
292	16	passing		False
292	17	through		False
292	18	my		False
292	19	hands.		False
293	1	Martin		False
293	2	decided		False
293	3	to		False
293	4	step		False
293	5	in		False
293	6	when		False
293	7	they		False
293	8	asked		False
293	9	everyone		False
293	10	but		False
293	11	Nigel		False
293	12	along		False
293	13	for		False
293	14	a		False
293	15	pint		False
293	16	after		False
293	17	work		False
293	18	on		False
293	19	Friday.		False
294	1	Matt		False
294	2	thought		False
294	3	the		False
294	4	best		False
294	5	way		False
294	6	to		False
294	7	have		False
294	8	a		False
294	9	talk		False
294	10	with		False
294	11	Patrick		False
294	12	would		False
294	13	be		False
294	14	to		False
294	15	take		False
294	16	him		False
294	17	for		False
294	18	a		False
294	19	pint.		False
295	1	We		False
295	2	could		False
295	3	not		False
295	4	keep		False
295	5	them		False
295	6	in		False
295	7	the		False
295	8	country,		False
295	9	they		False
295	10	had		False
295	11	farms		False
295	12	to		False
295	13	return		False
295	14	to,		False
295	15	services		False
295	16	drawing		False
295	17	to		False
295	18	an		False
295	19	end.		False
296	1	As		False
296	2	soon		False
296	3	as		False
296	4	I		False
296	5	got		False
296	6	off		False
296	7	the		False
296	8	phone		False
296	9	with		False
296	10	the		False
296	11	pet		False
296	12	store		False
296	13	man		False
296	14	I		False
296	15	rang		False
296	16	Gerry		False
296	17	and		False
296	18	told		False
296	19	him		False
296	20	everything.		False
297	1	Graham		False
297	2	took		False
297	3	a		False
297	4	long		False
297	5	drink		False
297	6	from		False
297	7	his		False
297	8	beer		False
297	9	as		False
297	10	if		False
297	11	to		False
297	12	signal		False
297	13	that		False
297	14	that		False
297	15	was		False
297	16	an		False
297	17	end		False
297	18	to		False
297	19	the		False
297	20	matter.		False
298	1	Harvey		False
298	2	longed		False
298	3	for		False
298	4	a		False
298	5	son		False
298	6	to		False
298	7	carry		False
298	8	on		False
298	9	the		False
298	10	family		False
298	11	name		False
298	12	and		False
298	13	talked		False
298	14	of		False
298	15	little		False
298	16	else		False
298	17	in		False
298	18	his		False
298	19	letters		False
298	20	home.		False
299	1	He		False
299	2	slumped		False
299	3	down		False
299	4	on		False
299	5	the		False
299	6	chair		False
299	7	by		False
299	8	the		False
299	9	fire		False
299	10	in		False
299	11	a		False
299	12	heap		False
299	13	like		False
299	14	his		False
299	15	whole		False
299	16	body		False
299	17	had		False
299	18	suddenly		False
299	19	got		False
299	20	heavy.		False
300	1	He		False
300	2	stood		False
300	3	up		False
300	4	as		False
300	5	straight		False
300	6	as		False
300	7	he		False
300	8	could		False
300	9	with		False
300	10	his		False
300	11	hands		False
300	12	behind		False
300	13	his		False
300	14	back		False
300	15	and		False
300	16	tried		False
300	17	not		False
300	18	to		False
300	19	look		False
300	20	scared.		False
301	1	He		False
301	2	wrenched		False
301	3	one		False
301	4	arm		False
301	5	from		False
301	6	the		False
301	7	man's		False
301	8	grasp		False
301	9	and		False
301	10	used		False
301	11	it		False
301	12	to		False
301	13	pull		False
301	14	the		False
301	15	man's		False
301	16	ankles		False
301	17	out		False
301	18	from		False
301	19	beneath		False
301	20	him.		False
302	1	His		False
302	2	lips		False
302	3	were		False
302	4	blue		False
302	5	and		False
302	6	though		False
302	7	just		False
302	8	conscious		False
302	9	he		False
302	10	was		False
302	11	in		False
302	12	no		False
302	13	shape		False
302	14	to		False
302	15	walk,		False
302	16	talk		False
302	17	or		False
302	18	even		False
302	19	breathe		False
302	20	well.		False
303	1	I		False
303	2	considered		False
303	3	it		False
303	4	to		False
303	5	be		False
303	6	the		False
303	7	minimum		False
303	8	information		False
303	9	I		False
303	10	could		False
303	11	give		False
303	12	out		False
303	13	in		False
303	14	order		False
303	15	to		False
303	16	bring		False
303	17	the		False
303	18	situation		False
303	19	under		False
303	20	control.		False
304	1	The		False
304	2	next		False
304	3	night		False
304	4	after		False
304	5	tea		False
304	6	and		False
304	7	locked		False
304	8	in		False
304	9	the		False
304	10	cell		False
304	11	for		False
304	12	the		False
304	13	night,		False
304	14	Paul		False
304	15	decided		False
304	16	to		False
304	17	write		False
304	18	to		False
304	19	his		False
304	20	mum.		False
305	1	The		False
305	2	water		False
305	3	of		False
305	4	the		False
305	5	river		False
305	6	seems		False
305	7	to		False
305	8	battle		False
305	9	against		False
305	10	the		False
305	11	army,		False
305	12	dragging		False
305	13	at		False
305	14	their		False
305	15	legs,		False
305	16	trying		False
305	17	to		False
305	18	pull		False
305	19	them		False
305	20	under.		False
306	1	They		False
306	2	had		False
306	3	been		False
306	4	allowing		False
306	5	their		False
306	6	voices		False
306	7	to		False
306	8	rise		False
306	9	and		False
306	10	as		False
306	11	the		False
306	12	debate		False
306	13	continued		False
306	14	the		False
306	15	rest		False
306	16	of		False
306	17	the		False
306	18	crowd		False
306	19	caught		False
306	20	on.		False
307	1	They		False
307	2	stop		False
307	3	in		False
307	4	the		False
307	5	nearest		False
307	6	village		False
307	7	to		False
307	8	water		False
307	9	the		False
307	10	horses		False
307	11	but		False
307	12	the		False
307	13	men		False
307	14	must		False
307	15	do		False
307	16	without		False
307	17	if		False
307	18	they		False
307	19	mind		False
307	20	sharing.		False
308	1	To		False
308	2	one		False
308	3	side,		False
308	4	out		False
308	5	of		False
308	6	sight		False
308	7	of		False
308	8	the		False
308	9	priests		False
308	10	on		False
308	11	the		False
308	12	steps		False
308	13	of		False
308	14	their		False
308	15	temple,		False
308	16	was		False
308	17	a		False
308	18	circle		False
308	19	of		False
308	20	stones.		False
309	1	We		False
309	2	have		False
309	3	been		False
309	4	given		False
309	5	this		False
309	6	voice,		False
309	7	in		False
309	8	a		False
309	9	language		False
309	10	that		False
309	11	is		False
309	12	not		False
309	13	our		False
309	14	own,		False
309	15	with		False
309	16	which		False
309	17	to		False
309	18	tell		False
309	19	our		False
309	20	story.		False
310	1	He		False
310	2	carries		False
310	3	an		False
310	4	axe		False
310	5	as		False
310	6	long		False
310	7	as		False
310	8	your		False
310	9	arm		False
310	10	and		False
310	11	he		False
310	12	can		False
310	13	split		False
310	14	a		False
310	15	man		False
310	16	from		False
310	17	head		False
310	18	to		False
310	19	toe		False
310	20	with		False
310	21	it.		False
311	1	He		False
311	2	ought		False
311	3	to		False
311	4	have		False
311	5	seen		False
311	6	the		False
311	7	patrol		False
311	8	coming,		False
311	9	should		False
311	10	have		False
311	11	spotted		False
311	12	their		False
311	13	track,		False
311	14	noticed		False
311	15	the		False
311	16	way		False
311	17	the		False
311	18	forest		False
311	19	was		False
311	20	on		False
311	21	edge.		False
312	1	Sophie		False
312	2	came		False
312	3	back		False
312	4	in		False
312	5	and		False
312	6	began		False
312	7	to		False
312	8	make		False
312	9	Morgan		False
312	10	his		False
312	11	breakfast		False
312	12	while		False
312	13	he		False
312	14	sat		False
312	15	drinking		False
312	16	his		False
312	17	coffee		False
312	18	and		False
312	19	reading		False
312	20	the		False
312	21	paper.		False
313	1	My		False
313	2	nose		False
313	3	was		False
313	4	and		False
313	5	continues		False
313	6	to		False
313	7	be		False
313	8	broken,		False
313	9	also		False
313	10	my		False
313	11	ribs		False
313	12	and		False
313	13	legs		False
313	14	were		False
313	15	bruised		False
313	16	after		False
313	17	the		False
313	18	collision		False
313	19	with		False
313	20	the		False
313	21	wheelchair.		False
314	1	Putting		False
314	2	himself		False
314	3	between		False
314	4	Fred		False
314	5	and		False
314	6	his		False
314	7	dad		False
314	8	could		False
314	9	only		False
314	10	do		False
314	11	more		False
314	12	harm		False
314	13	than		False
314	14	good		False
314	15	at		False
314	16	least		False
314	17	that's		False
314	18	what		False
314	19	Neil		False
314	20	told		False
314	21	him.		False
315	1	They		False
315	2	have		False
315	3	never		False
315	4	come		False
315	5	this		False
315	6	way		False
315	7	before		False
315	8	and		False
315	9	so		False
315	10	the		False
315	11	hour		False
315	12	of		False
315	13	their		False
315	14	arrival		False
315	15	is		False
315	16	strange		False
315	17	if		False
315	18	they		False
315	19	wish		False
315	20	to		False
315	21	trade.		False
316	1	By		False
316	2	the		False
316	3	time		False
316	4	he		False
316	5	got		False
316	6	home		False
316	7	he		False
316	8	was		False
316	9	feeling		False
316	10	a		False
316	11	little		False
316	12	light		False
316	13	headed		False
316	14	and		False
316	15	felt		False
316	16	like		False
316	17	he		False
316	18	could		False
316	19	take		False
316	20	on		False
316	21	the		False
316	22	world.		False
317	1	He		False
317	2	made		False
317	3	a		False
317	4	funny		False
317	5	noise		False
317	6	and		False
317	7	shook		False
317	8	his		False
317	9	head		False
317	10	and		False
317	11	raised		False
317	12	his		False
317	13	hands		False
317	14	to		False
317	15	indicate		False
317	16	that		False
317	17	he		False
317	18	was		False
317	19	useless		False
317	20	at		False
317	21	describing		False
317	22	people.		False
318	1	Once		False
318	2	he'd		False
318	3	chopped		False
318	4	just		False
318	5	about		False
318	6	half,		False
318	7	he		False
318	8	stuck		False
318	9	the		False
318	10	axe		False
318	11	into		False
318	12	the		False
318	13	chopping		False
318	14	block		False
318	15	and		False
318	16	made		False
318	17	his		False
318	18	way		False
318	19	inside		False
318	20	to		False
318	21	have		False
318	22	breakfast.		False
319	1	Unlike		False
319	2	the		False
319	3	television		False
319	4	in		False
319	5	the		False
319	6	kitchen		False
319	7	or		False
319	8	the		False
319	9	chairs		False
319	10	in		False
319	11	the		False
319	12	lounge		False
319	13	or		False
319	14	much		False
319	15	in		False
319	16	the		False
319	17	flat,		False
319	18	the		False
319	19	stereo		False
319	20	was		False
319	21	not		False
319	22	dusty.		False
320	1	Kate		False
320	2	propped		False
320	3	herself		False
320	4	up		False
320	5	on		False
320	6	her		False
320	7	elbows,		False
320	8	her		False
320	9	wine		False
320	10	glass		False
320	11	standing		False
320	12	in		False
320	13	the		False
320	14	tall		False
320	15	grass		False
320	16	besides		False
320	17	her,		False
320	18	and		False
320	19	announced		False
320	20	that		False
320	21	we		False
320	22	should		False
320	23	talk.		False
321	1	He		False
321	2	stood		False
321	3	over		False
321	4	the		False
321	5	small		False
321	6	sofa		False
321	7	at		False
321	8	the		False
321	9	other		False
321	10	end		False
321	11	of		False
321	12	his		False
321	13	office		False
321	14	and		False
321	15	watched		False
321	16	the		False
321	17	small		False
321	18	figure		False
321	19	curl		False
321	20	up		False
321	21	under		False
321	22	his		False
321	23	jacket.		False
322	1	In		False
322	2	the		False
322	3	distance,		False
322	4	the		False
322	5	walls		False
322	6	appeared		False
322	7	as		False
322	8	the		False
322	9	outline		False
322	10	of		False
322	11	a		False
322	12	great		False
322	13	dragon,		False
322	14	curled		False
322	15	and		False
322	16	sleeping,		False
322	17	back		False
322	18	to		False
322	19	the		False
322	20	wind		False
322	21	and		False
322	22	wings		False
322	23	folded.		False
323	1	Peter		False
323	2	went		False
323	3	to		False
323	4	bed		False
323	5	giving		False
323	6	himself		False
323	7	his		False
323	8	word		False
323	9	that		False
323	10	while		False
323	11	Hugh		False
323	12	wasn't		False
323	13	around		False
323	14	he'd		False
323	15	look		False
323	16	out		False
323	17	for		False
323	18	George		False
323	19	as		False
323	20	much		False
323	21	as		False
323	22	he		False
323	23	could.		False
324	1	There		False
324	2	was		False
324	3	a		False
324	4	pause,		False
324	5	then		False
324	6	the		False
324	7	distant		False
324	8	rattle		False
324	9	of		False
324	10	stone		False
