sentid	sentpos	word	num_responses	responses_exist
199	6	crashed	90	False
199	7	into	90	False
199	8	a	90	False
199	9	large	90	False
199	10	tree	90	True
199	11	in	90	False
199	12	the	90	False
199	13	front	90	False
199	14	yard.	90	False
200	1	Joan	90	False
200	2	and	90	False
200	3	her	90	False
200	4	decorator	90	False
200	5	decided	90	False
200	6	to	90	False
200	7	add	90	False
200	8	a	90	False
200	9	large	90	False
200	10	tree	90	True
200	11	in	90	False
200	12	the	90	False
200	13	front	90	False
200	14	yard.	90	False
201	1	The	90	False
201	2	student	90	False
201	3	opened	90	False
201	4	his	90	False
201	5	notebook	90	False
201	6	and	90	False
201	7	pulled	90	False
201	8	out	90	False
201	9	a	90	False
201	10	piece	90	False
201	11	of	90	False
201	12	paper	90	True
201	13	for	90	False
201	14	taking	90	False
201	15	notes.	90	False
202	1	In	90	False
202	2	all	90	False
202	3	his	90	False
202	4	chemistry	90	False
202	5	classes,	90	False
202	6	the	90	False
202	7	student	90	False
202	8	used	90	False
202	9	a	90	False
202	10	lot	90	False
202	11	of	90	False
202	12	paper	90	True
202	13	for	90	False
202	14	taking	90	False
202	15	notes.	90	False
203	1	The	90	False
203	2	two	90	False
203	3	researchers	90	False
203	4	working	90	False
203	5	in	90	False
203	6	the	90	False
203	7	clinical	90	False
203	8	program	90	False
203	9	needed	90	False
203	10	lots	90	False
203	11	of	90	False
203	12	paper	90	True
203	13	for	90	False
203	14	taking	90	False
203	15	notes.	90	False
204	1	He	90	False
204	2	gathered	90	False
204	3	the	90	False
204	4	leaves	90	False
204	5	into	90	False
204	6	a	90	False
204	7	pile	90	False
204	8	using	90	False
204	9	a	90	False
204	10	rake	90	True
204	11	earlier	90	False
204	12	this	90	False
204	13	afternoon.	90	False
205	1	The	90	False
205	2	homeowner	90	False
205	3	was	90	False
205	4	cleaning	90	False
205	5	up	90	False
205	6	the	90	False
205	7	driveway	90	False
205	8	using	90	False
205	9	a	90	False
205	10	rake	90	True
205	11	earlier	90	False
205	12	this	90	False
205	13	afternoon.	90	False
206	1	He	90	False
206	2	tried	90	False
206	3	to	90	False
206	4	scare	90	False
206	5	off	90	False
206	6	the	90	False
206	7	animal	90	False
206	8	using	90	False
206	9	a	90	False
206	10	rake	90	True
206	11	earlier	90	False
206	12	this	90	False
206	13	afternoon.	90	False
207	1	To	90	False
207	2	read	90	False
207	3	the	90	False
207	4	prophecy,	90	False
207	5	he	90	False
207	6	unrolled	90	False
207	7	the	90	False
207	8	ancient	90	False
207	9	scroll	90	True
207	10	from	90	False
207	11	Germany.	90	False
208	1	While	90	False
208	2	visiting	90	False
208	3	court,	90	False
208	4	the	90	False
208	5	priest	90	False
208	6	read	90	False
208	7	the	90	False
208	8	ancient	90	False
208	9	scroll	90	True
208	10	from	90	False
208	11	Germany.	90	False
209	1	The	90	False
209	2	pair	90	False
209	3	of	90	False
209	4	thieves	90	False
209	5	recently	90	False
209	6	stole	90	False
209	7	the	90	False
209	8	ancient	90	False
209	9	scroll	90	True
209	10	from	90	False
209	11	Germany.	90	False
210	1	The	90	False
210	2	author	90	False
210	3	signed	90	False
210	4	a	90	False
210	5	copy	90	False
210	6	of	90	False
210	7	her	90	False
210	8	new	90	False
210	9	book	90	True
210	10	at	90	False
210	11	the	90	False
210	12	bookstore.	90	False
211	1	The	90	False
211	2	unsuccessful	90	False
211	3	student	90	False
211	4	went	90	False
211	5	to	90	False
211	6	buy	90	False
211	7	a	90	False
211	8	new	90	False
211	9	book	90	True
211	10	at	90	False
211	11	the	90	False
211	12	bookstore.	90	False
212	1	The	90	False
212	2	landlord	90	False
212	3	who	90	False
212	4	lived	90	False
212	5	downstairs	90	False
212	6	bought	90	False
212	7	a	90	False
212	8	new	90	False
212	9	book	90	True
212	10	at	90	False
212	11	the	90	False
212	12	bookstore.	90	False
213	1	The	90	False
213	2	referee	90	False
213	3	was	90	False
213	4	blowing	90	False
213	5	on	90	False
213	6	his	90	False
213	7	whistle	90	True
213	8	during	90	False
213	9	the	90	False
213	10	soccer	90	False
213	11	game.	90	False
214	1		90	False
214	2	of	90	False
214	3	the	90	False
214	4	players	90	False
214	5	heard	90	False
214	6	his	90	False
214	7	whistle	90	True
214	8	during	90	False
214	9	the	90	False
214	10	soccer	90	False
214	11	game.	90	False
215	1	My	90	False
215	2	brother	90	False
215	3	remembered	90	False
215	4	to	90	False
215	5	bring	90	False
215	6	his	90	False
215	7	whistle	90	True
215	8	during	90	False
215	9	the	90	False
215	10	soccer	90	False
215	11	game.	90	False
216	1	Then,	90	False
216	2	the	90	False
216	3	genie	90	False
216	4	granted	90	False
216	5	his	90	False
216	6	third	90	False
216	7	and	90	False
216	8	final	90	False
216	9	wish	90	True
216	10	from	90	False
216	11	the	90	False
216	12	lamp.	90	False
217	1	The	90	False
217	2	king	90	False
217	3	remembered	90	False
217	4	that	90	False
217	5	he	90	False
217	6	had	90	False
217	7	one	90	False
217	8	final	90	False
217	9	wish	90	True
217	10	from	90	False
217	11	the	90	False
217	12	lamp.	90	False
218	1	The	90	False
218	2	young	90	False
218	3	boy	90	False
218	4	had	90	False
218	5	forgotten	90	False
218	6	about	90	False
218	7	his	90	False
218	8	final	90	False
218	9	wish	90	True
218	10	from	90	False
218	11	the	90	False
218	12	lamp.	90	False
219	1	The	90	False
219	2	kids	90	False
219	3	thought	90	False
219	4	that	90	False
219	5	the	90	False
219	6	scary	90	False
219	7	old	90	False
219	8	woman	90	False
219	9	was	90	False
219	10	probably	90	False
219	11	a	90	False
219	12	witch	90	True
219	13	after	90	False
219	14	all.	90	False
220	1	For	90	False
220	2	Halloween	90	False
220	3	that	90	False
220	4	year	90	False
220	5	she	90	False
220	6	decided	90	False
220	7	to	90	False
220	8	dress	90	False
220	9	up	90	False
220	10	as	90	False
220	11	a	90	False
220	12	witch	90	True
220	13	after	90	False
220	14	all.	90	False
221	1	She	90	False
221	2	decided	90	False
221	3	that	90	False
221	4	she	90	False
221	5	shouldn't	90	False
221	6	write	90	False
221	7	a	90	False
221	8	children's	90	False
221	9	story	90	False
221	10	about	90	False
221	11	a	90	False
221	12	witch	90	True
221	13	after	90	False
221	14	all.	90	False
222	1	The	90	False
222	2	biologist	90	False
222	3	knew	90	False
222	4	that	90	False
222	5	there	90	False
222	6	were	90	False
222	7	bats	90	False
222	8	living	90	False
222	9	in	90	False
222	10	the	90	False
222	11	cave	90	True
222	12	in	90	False
222	13	the	90	False
222	14	woods.	90	False
223	1	The	90	False
223	2	biologist	90	False
223	3	knew	90	False
223	4	that	90	False
223	5	there	90	False
223	6	were	90	False
223	7	bears	90	False
223	8	living	90	False
223	9	in	90	False
223	10	the	90	False
223	11	cave	90	True
223	12	in	90	False
223	13	the	90	False
223	14	woods.	90	False
224	1	The	90	False
224	2	police	90	False
224	3	knew	90	False
224	4	that	90	False
224	5	there	90	False
224	6	were	90	False
224	7	people	90	False
224	8	living	90	False
224	9	in	90	False
224	10	the	90	False
224	11	cave	90	True
224	12	in	90	False
224	13	the	90	False
224	14	woods.	90	False
225	1	The	90	False
225	2	dentist	90	False
225	3	was	90	False
225	4	teaching	90	False
225	5	Emma	90	False
225	6	how	90	False
225	7	to	90	False
225	8	clean	90	False
225	9	her	90	False
225	10	teeth	90	True
225	11	before	90	False
225	12	bedtime.	90	False
226	1	Our	90	False
226	2	mother	90	False
226	3	told	90	False
226	4	my	90	False
226	5	sister	90	False
226	6	to	90	False
226	7	always	90	False
226	8	clean	90	False
226	9	her	90	False
226	10	teeth	90	True
226	11	before	90	False
226	12	bedtime.	90	False
227	1	The	90	False
227	2	nanny	90	False
227	3	reminded	90	False
227	4	my	90	False
227	5	sister	90	False
227	6	to	90	False
227	7	look	90	False
227	8	after	90	False
227	9	her	90	False
227	10	teeth	90	True
227	11	before	90	False
227	12	bedtime.	90	False
228	1	He	90	False
228	2	usually	90	False
228	3	eats	90	False
228	4	a	90	False
228	5	whole	90	False
228	6	orange	90	False
228	7	rather	90	False
228	8	than	90	False
228	9	just	90	False
228	10	drinking	90	False
228	11	the	90	False
228	12	juice	90	True
228	13	at	90	False
228	14	breakfast.	90	False
229	1	My	90	False
229	2	husband	90	False
229	3	was	90	False
229	4	flipping	90	False
229	5	the	90	False
229	6	pancakes	90	False
229	7	and	90	False
229	8	I	90	False
229	9	was	90	False
229	10	pouring	90	False
229	11	the	90	False
229	12	juice	90	True
229	13	at	90	False
229	14	breakfast.	90	False
230	1	The	90	False
230	2	elderly	90	False
230	3	man	90	False
230	4	started	90	False
230	5	to	90	False
230	6	choke	90	False
230	7	and	90	False
230	8	sputter	90	False
230	9	while	90	False
230	10	drinking	90	False
230	11	the	90	False
230	12	juice	90	True
230	13	at	90	False
230	14	breakfast.	90	False
231	1	He	90	False
231	2	made	90	False
231	3	a	90	False
231	4	dentist	90	False
231	5	appointment	90	False
231	6	to	90	False
231	7	extract	90	False
231	8	his	90	False
231	9	broken	90	False
231	10	tooth	90	True
231	11	that	90	False
231	12	was	90	False
231	13	infected.	90	False
232	1	He	90	False
232	2	had	90	False
232	3	difficulty	90	False
232	4	speaking	90	False
232	5	because	90	False
232	6	he	90	False
232	7	had	90	False
232	8	a	90	False
232	9	broken	90	False
232	10	tooth	90	True
232	11	that	90	False
232	12	was	90	False
232	13	infected.	90	False
233	1	After	90	False
233	2	some	90	False
233	3	discussion,	90	False
233	4	they	90	False
233	5	decided	90	False
233	6	to	90	False
233	7	remove	90	False
233	8	the	90	False
233	9	broken	90	False
233	10	tooth	90	True
233	11	that	90	False
233	12	was	90	False
233	13	infected.	90	False
234	1	The	90	False
234	2	senator	90	False
234	3	campaigned	90	False
234	4	in	90	False
234	5	order	90	False
234	6	to	90	False
234	7	win	90	False
234	8	the	90	False
234	9	election	90	True
234	10	that	90	False
234	11	was	90	False
234	12	weeks	90	False
234	13	away.	90	False
235	1	The	90	False
235	2	senator's	90	False
235	3	wife	90	False
235	4	was	90	False
235	5	very	90	False
235	6	angry	90	False
235	7	about	90	False
235	8	the	90	False
235	9	election	90	True
235	10	that	90	False
235	11	was	90	False
235	12	weeks	90	False
235	13	away.	90	False
236	1	My	90	False
236	2	roommate	90	False
236	3	needed	90	False
236	4	to	90	False
236	5	learn	90	False
236	6	more	90	False
236	7	about	90	False
236	8	the	90	False
236	9	election	90	True
236	10	that	90	False
236	11	was	90	False
236	12	weeks	90	False
236	13	away.	90	False
237	1	The	90	False
237	2	barber	90	False
237	3	gave	90	False
237	4	Brian	90	False
237	5	a	90	False
237	6	nice	90	False
237	7	looking	90	False
237	8	haircut	90	True
237	9	with	90	False
237	10	clean	90	False
237	11	lines.	90	False
238	1	That	90	False
238	2	weekend,	90	False
238	3	Brian	90	False
238	4	got	90	False
238	5	a	90	False
238	6	nice	90	False
238	7	looking	90	False
238	8	haircut	90	True
238	9	with	90	False
238	10	clean	90	False
238	11	lines.	90	False
239	1	We	90	False
239	2	noticed	90	False
239	3	Brian	90	False
239	4	had	90	False
239	5	a	90	False
239	6	nice	90	False
239	7	looking	90	False
239	8	haircut	90	True
239	9	with	90	False
239	10	clean	90	False
239	11	lines.	90	False
240	1	Because	90	False
240	2	Peter	90	False
240	3	never	90	False
240	4	told	90	False
240	5	the	90	False
240	6	truth,	90	False
240	7	everyone	90	False
240	8	knew	90	False
240	9	he	90	False
240	10	was	90	False
240	11	a	90	False
240	12	liar	90	True
240	13	with	90	False
240	14	real	90	False
240	15	issues.	90	False
241	1	When	90	False
241	2	Peter's	90	False
241	3	dark	90	False
241	4	secret	90	False
241	5	was	90	False
241	6	discovered,	90	False
241	7	everyone	90	False
241	8	knew	90	False
241	9	he	90	False
241	10	was	90	False
241	11	a	90	False
241	12	liar	90	True
241	13	with	90	False
241	14	real	90	False
241	15	issues.	90	False
242	1	When	90	False
242	2	Peter	90	False
242	3	got	90	False
242	4	out	90	False
242	5	of	90	False
242	6	prison,	90	False
242	7	everyone	90	False
242	8	knew	90	False
242	9	he	90	False
242	10	was	90	False
242	11	a	90	False
242	12	liar	90	True
242	13	with	90	False
242	14	real	90	False
242	15	issues.	90	False
243	1	Jack	90	False
243	2	forgot	90	False
243	3	about	90	False
243	4	the	90	False
243	5	cookies	90	False
243	6	baking	90	False
243	7	in	90	False
243	8	the	90	False
243	9	oven	90	True
243	10	at	90	False
243	11	home.	90	False
244	1	Jack	90	False
244	2	remembered	90	False
244	3	that	90	False
244	4	he	90	False
244	5	left	90	False
244	6	something	90	False
244	7	in	90	False
244	8	the	90	False
244	9	oven	90	True
244	10	at	90	False
244	11	home.	90	False
245	1	Jack	90	False
245	2	remembered	90	False
245	3	that	90	False
245	4	he	90	False
245	5	needed	90	False
245	6	to	90	False
245	7	clean	90	False
245	8	the	90	False
245	9	oven	90	True
245	10	at	90	False
245	11	home.	90	False
246	1	In	90	False
246	2	the	90	False
246	3	election,	90	False
246	4	people	90	False
246	5	younger	90	False
246	6	than	90	False
246	7	eighteen	90	False
246	8	aren't	90	False
246	9	allowed	90	False
246	10	to	90	False
246	11	vote	90	True
246	12	for	90	False
246	13	some	90	False
246	14	reason.	90	False
247	1	In	90	False
247	2	countries	90	False
247	3	with	90	False
247	4	strict	90	False
247	5	religious	90	False
247	6	codes,	90	False
247	7	women	90	False
247	8	aren't	90	False
247	9	allowed	90	False
247	10	to	90	False
247	11	vote	90	True
247	12	for	90	False
247	13	some	90	False
247	14	reason.	90	False
248	1	On	90	False
248	2	some	90	False
248	3	campuses,	90	False
248	4	many	90	False
248	5	of	90	False
248	6	the	90	False
248	7	students	90	False
248	8	don't	90	False
248	9	want	90	False
248	10	to	90	False
248	11	vote	90	True
248	12	for	90	False
248	13	some	90	False
248	14	reason.	90	False
249	1	The	90	False
249	2	pill	90	False
249	3	I	90	False
249	4	just	90	False
249	5	swallowed	90	False
249	6	is	90	False
249	7	stuck	90	False
249	8	in	90	False
249	9	my	90	False
249	10	throat	90	True
249	11	which	90	False
249	12	is	90	False
249	13	uncomfortable.	90	False
250	1	The	90	False
250	2	doctor	90	False
250	3	said	90	False
250	4	I	90	False
250	5	have	90	False
250	6	something	90	False
250	7	stuck	90	False
250	8	in	90	False
250	9	my	90	False
250	10	throat	90	True
250	11	which	90	False
250	12	is	90	False
250	13	uncomfortable.	90	False
251	1	The	90	False
251	2	doctor	90	False
251	3	isn't	90	False
251	4	able	90	False
251	5	to	90	False
251	6	do	90	False
251	7	anything	90	False
251	8	about	90	False
251	9	my	90	False
251	10	throat	90	True
251	11	which	90	False
251	12	is	90	False
251	13	uncomfortable.	90	False
252	1	To	90	False
252	2	wash	90	False
252	3	your	90	False
252	4	clothes	90	False
252	5	whiter,	90	False
252	6	you	90	False
252	7	should	90	False
252	8	add	90	False
252	9	a	90	False
252	10	little	90	False
252	11	bleach	90	True
252	12	to	90	False
252	13	the	90	False
252	14	water.	90	False
253	1	To	90	False
253	2	kill	90	False
253	3	all	90	False
253	4	the	90	False
253	5	bacteria,	90	False
253	6	you	90	False
253	7	should	90	False
253	8	add	90	False
253	9	a	90	False
253	10	little	90	False
253	11	bleach	90	True
253	12	to	90	False
253	13	the	90	False
253	14	water.	90	False
254	1	To	90	False
254	2	prepare	90	False
254	3	the	90	False
254	4	next	90	False
254	5	sample,	90	False
254	6	you	90	False
254	7	should	90	False
254	8	add	90	False
254	9	a	90	False
254	10	little	90	False
254	11	bleach	90	True
254	12	to	90	False
254	13	the	90	False
254	14	water.	90	False
255	1	The	90	False
255	2	climbers	90	False
255	3	and	90	False
255	4	guide	90	False
255	5	were	90	False
255	6	attached	90	False
255	7	to	90	False
255	8	each	90	False
255	9	other	90	False
255	10	by	90	False
255	11	a	90	False
255	12	rope	90	True
255	13	made	90	False
255	14	of	90	False
255	15	nylon.	90	False
256	1	The	90	False
256	2	skilled	90	False
256	3	cave	90	False
256	4	explorer	90	False
256	5	remembered	90	False
256	6	to	90	False
256	7	bring	90	False
256	8	his	90	False
256	9	flashlight	90	False
256	10	and	90	False
256	11	a	90	False
256	12	rope	90	True
256	13	made	90	False
256	14	of	90	False
256	15	nylon.	90	False
257	1	When	90	False
257	2	Jeff	90	False
257	3	went	90	False
257	4	to	90	False
257	5	the	90	False
257	6	sports	90	False
257	7	equipment	90	False
257	8	store,	90	False
257	9	he	90	False
257	10	bought	90	False
257	11	a	90	False
257	12	rope	90	True
257	13	made	90	False
257	14	of	90	False
257	15	nylon.	90	False
258	1	Before	90	False
258	2	proposing	90	False
258	3	to	90	False
258	4	his	90	False
258	5	girlfriend	90	False
258	6	he	90	False
258	7	would	90	False
258	8	need	90	False
258	9	a	90	False
258	10	ring	90	True
258	11	with	90	False
258	12	a	90	False
258	13	big	90	False
258	14	diamond.	90	False
259	1	For	90	False
259	2	my	90	False
259	3	fiancée's	90	False
259	4	upcoming	90	False
259	5	birthday	90	False
259	6	I	90	False
259	7	bought	90	False
259	8	her	90	False
259	9	a	90	False
259	10	ring	90	True
259	11	with	90	False
259	12	a	90	False
259	13	big	90	False
259	14	diamond.	90	False
260	1	After	90	False
260	2	receiving	90	False
260	3	her	90	False
260	4	paycheck	90	False
260	5	she	90	False
260	6	wanted	90	False
260	7	to	90	False
260	8	buy	90	False
260	9	a	90	False
260	10	ring	90	True
260	11	with	90	False
260	12	a	90	False
260	13	big	90	False
260	14	diamond.	90	False
261	1	The	90	False
261	2	owner	90	False
261	3	paid	90	False
261	4	the	90	False
261	5	children	90	False
261	6	to	90	False
261	7	mow	90	False
261	8	the	90	False
261	9	lawn	90	True
261	10	in	90	False
261	11	front	90	False
261	12	of	90	False
261	13	his	90	False
261	14	house.	90	False
262	1	We	90	False
262	2	saw	90	False
262	3	our	90	False
262	4	neighbor	90	False
262	5	was	90	False
262	6	working	90	False
262	7	on	90	False
262	8	the	90	False
262	9	lawn	90	True
262	10	in	90	False
262	11	front	90	False
262	12	of	90	False
262	13	his	90	False
262	14	house.	90	False
263	1	We	90	False
263	2	saw	90	False
263	3	the	90	False
263	4	man	90	False
263	5	walking	90	False
263	6	barefoot	90	False
263	7	across	90	False
263	8	the	90	False
263	9	lawn	90	True
263	10	in	90	False
263	11	front	90	False
263	12	of	90	False
263	13	his	90	False
263	14	house.	90	False
264	1	The	90	False
264	2	gym	90	False
264	3	won't	90	False
264	4	let	90	False
264	5	me	90	False
264	6	swim	90	False
264	7	in	90	False
264	8	their	90	False
264	9	heated	90	False
264	10	pool	90	True
264	11	after	90	False
264	12	nightfall.	90	False
265	1	They	90	False
265	2	needed	90	False
265	3	to	90	False
265	4	add	90	False
265	5	more	90	False
265	6	water	90	False
265	7	to	90	False
265	8	the	90	False
265	9	heated	90	False
265	10	pool	90	True
265	11	after	90	False
265	12	nightfall.	90	False
266	1	The	90	False
266	2	men	90	False
266	3	said	90	False
266	4	that	90	False
266	5	I	90	False
266	6	shouldn't	90	False
266	7	approach	90	False
266	8	the	90	False
266	9	heated	90	False
266	10	pool	90	True
266	11	after	90	False
266	12	nightfall.	90	False
267	1	During	90	False
267	2	her	90	False
267	3	painful	90	False
267	4	headache,	90	False
267	5	she	90	False
267	6	took	90	False
267	7	a	90	False
267	8	Tylenol	90	False
267	9	to	90	False
267	10	get	90	False
267	11	some	90	False
267	12	relief	90	True
267	13	like	90	False
267	14	we	90	False
267	15	suggested.	90	False
268	1	The	90	False
268	2	old	90	False
268	3	woman	90	False
268	4	with	90	False
268	5	the	90	False
268	6	painful	90	False
268	7	sunburn	90	False
268	8	tried	90	False
268	9	to	90	False
268	10	get	90	False
268	11	some	90	False
268	12	relief	90	True
268	13	like	90	False
268	14	we	90	False
268	15	suggested.	90	False
269	1	She	90	False
269	2	decided	90	False
269	3	they	90	False
269	4	should	90	False
269	5	take	90	False
269	6	an	90	False
269	7	extended	90	False
269	8	vacation	90	False
269	9	to	90	False
269	10	get	90	False
269	11	some	90	False
269	12	relief	90	True
269	13	like	90	False
269	14	we	90	False
269	15	suggested.	90	False
270	1	His	90	False
270	2	green	90	False
270	3	pen	90	False
270	4	had	90	False
270	5	just	90	False
270	6	run	90	False
270	7	out	90	False
270	8	of	90	False
270	9	ink	90	True
270	10	in	90	False
270	11	the	90	False
270	12	office.	90	False
271	1	The	90	False
271	2	famous	90	False
271	3	writer	90	False
271	4	had	90	False
271	5	just	90	False
271	6	run	90	False
271	7	out	90	False
271	8	of	90	False
271	9	ink	90	True
271	10	in	90	False
271	11	the	90	False
271	12	office.	90	False
272	1	The	90	False
272	2	supply	90	False
272	3	cabinet	90	False
272	4	had	90	False
272	5	just	90	False
272	6	run	90	False
272	7	out	90	False
272	8	of	90	False
272	9	ink	90	True
272	10	in	90	False
272	11	the	90	False
272	12	office.	90	False
273	1	My	90	False
273	2	wife	90	False
273	3	hangs	90	False
273	4	the	90	False
273	5	wet	90	False
273	6	clothes	90	False
273	7	outside	90	False
273	8	to	90	False
273	9	dry	90	True
273	10	behind	90	False
273	11	the	90	False
273	12	barn.	90	False
274	1	The	90	False
274	2	farmer	90	False
274	3	was	90	False
274	4	waiting	90	False
274	5	for	90	False
274	6	the	90	False
274	7	field	90	False
274	8	to	90	False
274	9	dry	90	True
274	10	behind	90	False
274	11	the	90	False
274	12	barn.	90	False
275	1	The	90	False
275	2	driver	90	False
275	3	was	90	False
275	4	waiting	90	False
275	5	for	90	False
275	6	the	90	False
275	7	car	90	False
275	8	to	90	False
275	9	dry	90	True
275	10	behind	90	False
275	11	the	90	False
275	12	barn.	90	False
276	1	Late	90	False
276	2	at	90	False
276	3	the	90	False
276	4	office,	90	False
276	5	Victor	90	False
276	6	can	90	False
276	7	always	90	False
276	8	be	90	False
276	9	found	90	False
276	10	sitting	90	False
276	11	at	90	False
276	12	his	90	False
276	13	desk	90	True
276	14	near	90	False
276	15	the	90	False
276	16	window.	90	False
277	1	My	90	False
277	2	friend	90	False
277	3	always	90	False
277	4	kept	90	False
277	5	a	90	False
277	6	large	90	False
277	7	bag	90	False
277	8	of	90	False
277	9	chocolate	90	False
277	10	bars	90	False
277	11	in	90	False
277	12	his	90	False
277	13	desk	90	True
277	14	near	90	False
277	15	the	90	False
277	16	window.	90	False
278	1	When	90	False
278	2	I	90	False
278	3	came	90	False
278	4	home	90	False
278	5	yesterday,	90	False
278	6	I	90	False
278	7	saw	90	False
278	8	that	90	False
278	9	Victor	90	False
278	10	was	90	False
278	11	fixing	90	False
278	12	his	90	False
278	13	desk	90	True
278	14	near	90	False
278	15	the	90	False
278	16	window.	90	False
279	1	The	90	False
279	2	boy	90	False
279	3	scouts	90	False
279	4	hurried	90	False
279	5	back	90	False
279	6	to	90	False
279	7	set	90	False
279	8	up	90	False
279	9	camp	90	True
279	10	after	90	False
279	11	the	90	False
279	12	storm	90	False
279	13	lifted.	90	False
280	1	The	90	False
280	2	cheerful	90	False
280	3	woman	90	False
280	4	hurried	90	False
280	5	over	90	False
280	6	to	90	False
280	7	set	90	False
280	8	up	90	False
280	9	camp	90	True
280	10	after	90	False
280	11	the	90	False
280	12	storm	90	False
280	13	lifted.	90	False
281	1	We	90	False
281	2	watched	90	False
281	3	my	90	False
281	4	nephew	90	False
281	5	try	90	False
281	6	to	90	False
281	7	set	90	False
281	8	up	90	False
281	9	camp	90	True
281	10	after	90	False
281	11	the	90	False
281	12	storm	90	False
281	13	lifted.	90	False
282	1	Camels	90	False
282	2	can	90	False
282	3	travel	90	False
282	4	across	90	False
282	5	the	90	False
282	6	hot	90	False
282	7	sands	90	False
282	8	of	90	False
282	9	the	90	False
282	10	desert	90	True
282	11	in	90	False
282	12	Algeria.	90	False
283	1	Somehow,	90	False
283	2	farmers	90	False
283	3	were	90	False
283	4	able	90	False
283	5	to	90	False
283	6	grow	90	False
283	7	crops	90	False
283	8	in	90	False
283	9	the	90	False
283	10	desert	90	True
283	11	in	90	False
283	12	Algeria.	90	False
284	1	The	90	False
284	2	young	90	False
284	3	students	90	False
284	4	learned	90	False
284	5	some	90	False
284	6	interesting	90	False
284	7	facts	90	False
284	8	about	90	False
284	9	the	90	False
284	10	desert	90	True
284	11	in	90	False
284	12	Algeria.	90	False
285	1	I	90	False
285	2	asked	90	False
285	3	the	90	False
285	4	maid	90	False
285	5	to	90	False
285	6	change	90	False
285	7	the	90	False
285	8	sheets	90	False
285	9	on	90	False
285	10	the	90	False
285	11	bed	90	True
285	12	in	90	False
285	13	the	90	False
285	14	guestroom.	90	False
286	1	The	90	False
286	2	chief	90	False
286	3	of	90	False
286	4	police	90	False
286	5	found	90	False
286	6	the	90	False
286	7	suicide	90	False
286	8	note	90	False
286	9	on	90	False
286	10	the	90	False
286	11	bed	90	True
286	12	in	90	False
286	13	the	90	False
286	14	guestroom.	90	False
287	1	There	90	False
287	2	was	90	False
287	3	a	90	False
287	4	large	90	False
287	5	pile	90	False
287	6	of	90	False
287	7	dirty	90	False
287	8	towels	90	False
287	9	on	90	False
287	10	the	90	False
287	11	bed	90	True
287	12	in	90	False
287	13	the	90	False
287	14	guestroom.	90	False
288	1	Using	90	False
288	2	ice	90	False
288	3	and	90	False
288	4	snow,	90	False
288	5	the	90	False
288	6	traditional	90	False
288	7	Eskimo	90	False
288	8	family	90	False
288	9	built	90	False
288	10	a	90	False
288	11	small	90	False
288	12	igloo	90	True
288	13	on	90	False
288	14	a	90	False
288	15	hill.	90	False
289	1	To	90	False
289	2	get	90	False
289	3	warm,	90	False
289	4	the	90	False
289	5	two	90	False
289	6	arctic	90	False
289	7	explorers	90	False
289	8	climbed	90	False
289	9	inside	90	False
289	10	a	90	False
289	11	small	90	False
289	12	igloo	90	True
289	13	on	90	False
289	14	a	90	False
289	15	hill.	90	False
290	1	The	90	False
290	2	shivering	90	False
290	3	family	90	False
290	4	was	90	False
290	5	huddled	90	False
290	6	in	90	False
290	7	the	90	False
290	8	shelter	90	False
290	9	of	90	False
290	10	a	90	False
290	11	small	90	False
290	12	igloo	90	True
290	13	on	90	False
290	14	a	90	False
290	15	hill.	90	False
291	1	Because	90	False
291	2	the	90	False
291	3	work	90	False
291	4	was	90	False
291	5	repetitive,	90	False
291	6	he	90	False
291	7	thought	90	False
291	8	it	90	False
291	9	was	90	False
291	10	boring	90	True
291	11	and	90	False
291	12	dull.	90	False
292	1	He	90	False
292	2	visited	90	False
292	3	the	90	False
292	4	museum,	90	False
292	5	and	90	False
292	6	he	90	False
292	7	thought	90	False
292	8	it	90	False
292	9	was	90	False
292	10	boring	90	True
292	11	and	90	False
292	12	dull.	90	False
293	1	He	90	False
293	2	visited	90	False
293	3	the	90	False
293	4	catacombs,	90	False
293	5	and	90	False
293	6	he	90	False
293	7	thought	90	False
293	8	it	90	False
293	9	was	90	False
293	10	boring	90	True
293	11	and	90	False
293	12	dull.	90	False
294	1	The	90	False
294	2	bride	90	False
294	3	covered	90	False
294	4	her	90	False
294	5	face	90	False
294	6	with	90	False
294	7	a	90	False
294	8	veil	90	True
294	9	made	90	False
294	10	of	90	False
294	11	silk.	90	False
295	1	She	90	False
295	2	wore	90	False
295	3	a	90	False
295	4	beautiful	90	False
295	5	gown	90	False
295	6	and	90	False
295	7	a	90	False
295	8	veil	90	True
295	9	made	90	False
295	10	of	90	False
295	11	silk.	90	False
296	1	The	90	False
296	2	seamstress	90	False
296	3	sewed	90	False
296	4	two	90	False
296	5	sheets	90	False
296	6	and	90	False
296	7	a	90	False
296	8	veil	90	True
296	9	made	90	False
296	10	of	90	False
296	11	silk.	90	False
297	1	To	90	False
297	2	display	90	False
297	3	the	90	False
297	4	roses,	90	False
297	5	Katie	90	False
297	6	put	90	False
297	7	them	90	False
297	8	in	90	False
297	9	an	90	False
297	10	expensive	90	False
297	11	vase	90	True
297	12	made	90	False
297	13	of	90	False
297	14	porcelain.	90	False
298	1	The	90	False
298	2	collector	90	False
298	3	of	90	False
298	4	Chinese	90	False
298	5	artifacts	90	False
298	6	had	90	False
298	7	just	90	False
298	8	acquired	90	False
298	9	the	90	False
